status,size,buffer_size,buffer_level,total_played_utility,time_average_played_utility,total_played_bitrate,time_average_played_bitrate,total_play_time,total_play_time_chunks,total_rebuffer,rebuffer_ratio,time_average_rebuffer,total_rebuffer_events,time_average_rebuffer_events,total_bitrate_change,time_average_bitrate_change,total_log_bitrate_change,time_average_log_bitrate_change,time_average_score,total_reaction_time,estimate,qoe,download_time
downloadedSegment,7203664,25000.0,9466.247999999996,125.48925158458164,2.665767550436711,167457.0,3557.288222351052,141.223024,47.07434133333334,0.0,0.0,0.0,0.0,0.0,44032.0,935.3715581108077,13.134714063201177,0.2790206658483925,2.665767550436711,0.0,2.315077422694727e-13,2.759424066369275,1440.7328
downloadedSegment,15498536,25000.0,5854.540799999995,130.60033295639076,2.705159153629667,173381.0,3591.286397195316,144.83473120000002,48.27824373333333,0.0,0.0,0.0,0.0,0.0,44032.0,912.0464332383834,13.134714063201177,0.2720627978049751,2.705159153629667,0.0,2.436146522606058e-13,2.7959080244211774,3099.7072000000003
missingTrace,10003776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,10003776,25000.0,6341.785599999996,130.60033295639076,2.6590273674948297,173381.0,3530.043251555596,147.34748640000004,49.11582880000001,0.0,0.0,0.0,0.0,0.0,44032.0,896.4930670171241,13.134714063201177,0.267423239800876,2.6590273674948297,0.0,2.393407109928759e-13,2.742991546936752,2000.7552
downloadedSegment,8705552,25000.0,7088.675199999996,133.68483231116014,2.6808348730697067,178408.0,3577.686262278333,149.60059680000003,49.86686560000001,0.0,0.0,0.0,0.0,0.0,46097.0,924.4013924949796,13.663672732066006,0.2740030392458836,2.6808348730697067,0.0,2.3521414701024013e-13,2.7924112721079584,1741.1104
missingTrace,7951880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7951880,25000.0,7986.299199999996,136.2403729970647,2.694219575578377,181370.0,3586.6798781678194,151.70297280000003,50.5676576,0.0,0.0,0.0,0.0,0.0,48162.0,952.4269520445416,14.192631400930836,0.2806661821909432,2.694219575578377,0.0,2.466426309892687e-13,2.805159079084653,1590.3760000000002
downloadedSegment,9918208,25000.0,8490.657599999995,138.79591368296926,2.700333869205687,184332.0,3586.2579060892003,154.19861440000005,51.39953813333334,0.0,0.0,0.0,0.0,0.0,48162.0,937.0123107928524,14.192631400930836,0.2761237146550683,2.700333869205687,0.0,2.425319204727809e-13,2.808965088941428,1983.6416
missingTrace,8543128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8543128,25000.0,9270.031999999996,138.79591368296926,2.661998236591021,184332.0,3535.3451404060006,156.41924000000003,52.139746666666674,0.0,0.0,0.0,0.0,0.0,48162.0,923.709896557482,14.192631400930836,0.2722036892826771,2.661998236591021,0.0,2.534657365596685e-13,2.765488413903655,1708.6256000000003
downloadedSegment,15190000,25000.0,5720.031999999996,143.90699505477838,2.6987749967702235,190256.0,3567.985945297984,159.96924,53.32308,0.0,0.0,0.0,0.0,0.0,48162.0,903.2111423421152,14.192631400930836,0.2661630086058577,2.6987749967702235,0.0,2.4937757951838373e-13,2.8006028755291363,3038.0
missingTrace,8288832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
